"","date","state","county","city","college","cases","mergeCS","countyCovidProp","plan","enrollment2018","type","adjCases","diff","sign"
"4239","dec11","Massachusetts","Essex","Salem","Salem State University",46,"EssexMassachusetts",0.05463642884844,"Hybrid","8338","Public, 4-year",0.00551691053010314,-0.0491195183183369,"good"
"4240","dec11","Massachusetts","Suffolk","Boston","Simmons University",8,"SuffolkMassachusetts",0.0530745471802087,"Fully online","6082","Private nonprofit, 4-year",0.00131535679052943,-0.0517591903896793,"good"
"4241","dec11","Massachusetts","Hampshire","Northampton","Smith College",5,"HampshireMassachusetts",0.0172480258658211,"Fully online","2903","Private nonprofit, 4-year",0.0017223561832587,-0.0155256696825624,"good"
"4243","dec11","Massachusetts","Bristol","Easton","Stonehill College",36,"BristolMassachusetts",0.0435195685904706,"Hybrid","2556","Private nonprofit, 4-year",0.0140845070422535,-0.0294350615482171,"good"
"4244","dec11","Massachusetts","Suffolk","Boston","Suffolk University",89,"SuffolkMassachusetts",0.0530745471802087,"Primarily online","7186","Private nonprofit, 4-year",0.0123851934316727,-0.040689353748536,"good"
"4245","dec11","Massachusetts","Middlesex","Medford","Tufts University",190,"MiddlesexMassachusetts",0.0346001331514135,"Hybrid","11586","Private nonprofit, 4-year",0.0163991023649232,-0.0182010307864903,"good"
"4251","dec11","Massachusetts","Norfolk","Wellesley","Wellesley College",14,"NorfolkMassachusetts",0.0275901100067207,"Primarily online","2534","Private nonprofit, 4-year",0.00552486187845304,-0.0220652481282677,"good"
"4252","dec11","Massachusetts","Suffolk","Boston","Wentworth Institute of Technology",67,"SuffolkMassachusetts",0.0530745471802087,"Hybrid","4516","Private nonprofit, 4-year",0.0148361381753764,-0.0382384090048323,"good"
"4253","dec11","Massachusetts","Hampden","Springfield","Western New England University",62,"HampdenMassachusetts",0.0420372578113609,"Primarily in person","3780","Private nonprofit, 4-year",0.0164021164021164,-0.0256351414092445,"good"
"4254","dec11","Massachusetts","Hampden","Westfield","Westfield State University",124,"HampdenMassachusetts",0.0420372578113609,"Primarily online","6100","Public, 4-year",0.020327868852459,-0.0217093889589019,"good"
"4256","dec11","Massachusetts","Berkshire","Williamstown","Williams College",13,"BerkshireMassachusetts",0.0172717377385069,"Primarily in person","2149","Private nonprofit, 4-year",0.00604932526756631,-0.0112224124709406,"good"
"4257","dec11","Massachusetts","Worcester","Worcester","Worcester Polytechnic Institute",83,"WorcesterMassachusetts",0.0367387331421513,"Hybrid","6874","Private nonprofit, 4-year",0.0120744835612453,-0.024664249580906,"good"
"4258","dec11","Massachusetts","Worcester","Worcester","Worcester State University",62,"WorcesterMassachusetts",0.0367387331421513,"Primarily in person","6217","Public, 4-year",0.00997265562168248,-0.0267660775204688,"good"
"4259","dec11","Michigan","Lenawee","Adrian","Adrian College",322,"LenaweeMichigan",0.0449259022254726,"Primarily in person","1856","Public, 2-year",0.173491379310345,0.128565477084872,"bad"
"4260","dec11","Michigan","Calhoun","Albion","Albion College",63,"CalhounMichigan",0.0515209564770161,"Fully in person","1533","Private nonprofit, 4-year",0.0410958904109589,-0.0104250660660572,"good"
"4261","dec11","Michigan","Gratiot","Alma","Alma College",172,"GratiotMichigan",0.090933654294908,"Primarily in person","1433","Private nonprofit, 4-year",0.120027913468248,0.0290942591733404,"bad"
"4262","dec11","Michigan","Alpena","Alpena","Alpena Community College",11,"AlpenaMichigan",0.0323534588980813,"Primarily online","1429","Public, 4-year",0.00769769069279216,-0.0246557682052891,"good"
"4263","dec11","Michigan","Berrien","Berrien Springs","Andrews University",90,"BerrienMichigan",0.0527701905463459,"Primarily in person","3407","Private nonprofit, 4-year",0.0264162019371881,-0.0263539886091578,"good"
"4266","dec11","Michigan","Chippewa","Brimley","Bay Mills Community College",1,"ChippewaMichigan",0.06535650218212,"Undetermined","477","Public, 4-year",0.00209643605870021,-0.0632600661234198,"good"
"4268","dec11","Michigan","Isabella","Mount Pleasant","Central Michigan University",719,"IsabellaMichigan",0.041404282115869,"Hybrid","21622","Public, 4-year",0.0332531680695588,-0.00815111404631022,"good"
"4269","dec11","Michigan","Livingston","Howell","Cleary University",7,"LivingstonMichigan",0.0354748821583895,"Primarily in person","594","Private nonprofit, 4-year",0.0117845117845118,-0.0236903703738777,"good"
"4271","dec11","Michigan","Kent","Grand Rapids","Cornerstone University",18,"KentMichigan",0.058410393405941,"Hybrid","2131","Private nonprofit, 4-year",0.00844673862036602,-0.049963654785575,"good"
"4272","dec11","Michigan","Kent","Grand Rapids","Davenport University",18,"KentMichigan",0.058410393405941,"Hybrid","6746","Private nonprofit, 4-year",0.00266824785057812,-0.0557421455553629,"good"
"4273","dec11","Michigan","Washtenaw","Ypsilanti","Eastern Michigan University",396,"WashtenawMichigan",0.0330929458842604,"Primarily online","19123","Public, 4-year",0.020708047900434,-0.0123848979838264,"good"
"4274","dec11","Michigan","Mecosta","Big Rapids","Ferris State University",525,"MecostaMichigan",0.0335304812095828,"Primarily in person","13250","Public, 4-year",0.039622641509434,0.00609216029985116,"bad"
"4275","dec11","Michigan","Houghton","Hancock","Finlandia University",67,"HoughtonMichigan",0.0508631319358816,"Primarily in person","456","Private nonprofit, 4-year",0.146929824561404,0.0960666926255219,"bad"
"4276","dec11","Michigan","St. Joseph","Centreville","Glen Oaks Community College",9,"St. JosephMichigan",0.0495538350501936,"Primarily in person","1201","Public, 2-year",0.00749375520399667,-0.0420600798461969,"good"
"4277","dec11","Michigan","Kent","Grand Rapids","Grand Rapids Community College",137,"KentMichigan",0.058410393405941,"Primarily online","13788","Public, 2-year",0.00993617638526255,-0.0484742170206785,"good"
"4278","dec11","Michigan","Ottawa","Allendale","Grand Valley State University",1921,"OttawaMichigan",0.0556317033889593,"Hybrid","24677","Public, 4-year",0.0778457673136929,0.0222140639247336,"bad"
"4279","dec11","Michigan","Eaton","Lansing","Great Lakes Christian College",18,"EatonMichigan",0.0353683752312548,"Fully in person","149","Private nonprofit, 4-year",0.120805369127517,0.085436993896262,"bad"
"4280","dec11","Michigan","Wayne","Dearborn","Henry Ford College",0,"WayneMichigan",0.0425325393590622,"Primarily online","12219","Public, 4-year",0,-0.0425325393590622,"good"
"4282","dec11","Michigan","Ottawa","Holland","Hope College",182,"OttawaMichigan",0.0556317033889593,"Primarily in person","3149","Private nonprofit, 4-year",0.0577961257542077,0.00216442236524839,"bad"
"4284","dec11","Michigan","Kalamazoo","Kalamazoo","Kalamazoo College",71,"KalamazooMichigan",0.0404880293964522,"Fully online","1467","Private nonprofit, 4-year",0.0483980913428766,0.00791006194642442,"bad"
"4285","dec11","Michigan","Genesee","Flint","Kettering University",47,"GeneseeMichigan",0.0443011929139776,"Primarily in person","2315","Private nonprofit, 4-year",0.0203023758099352,-0.0239988171040424,"good"
"4286","dec11","Michigan","Kent","Grand Rapids","Kuyper College",6,"KentMichigan",0.058410393405941,"Hybrid","161","Private nonprofit, 4-year",0.0372670807453416,-0.0211433126605994,"good"
"4287","dec11","Michigan","Berrien","Benton Harbor","Lake Michigan College",29,"BerrienMichigan",0.0527701905463459,"Hybrid","3202","Public, 4-year",0.00905683947532792,-0.043713351071018,"good"
"4288","dec11","Michigan","Chippewa","Sault Ste. Marie","Lake Superior State University",58,"ChippewaMichigan",0.06535650218212,"Primarily in person","1991","Public, 4-year",0.0291310899045706,-0.0362254122775494,"good"
"4289","dec11","Michigan","Oakland","Southfield","Lawrence Technological University",62,"OaklandMichigan",0.0425498416010382,"Primarily online","2915","Private nonprofit, 4-year",0.0212692967409949,-0.0212805448600433,"good"
"4290","dec11","Michigan","Wayne","Livonia","Madonna University",130,"WayneMichigan",0.0425325393590622,"Primarily in person","3044","Private nonprofit, 4-year",0.0427069645203679,0.000174425161305738,"bad"
"4291","dec11","Michigan","Ingham","East Lansing","Michigan State University",2350,"InghamMichigan",0.0364356408555228,"Fully online","50351","Public, 4-year",0.0466723600325714,0.0102367191770486,"bad"
"4292","dec11","Michigan","Houghton","Houghton","Michigan Technological University",287,"HoughtonMichigan",0.0508631319358816,"Primarily in person","7172","Public, 4-year",0.0400167317345231,-0.0108464002013585,"good"
"4294","dec11","Michigan","Genesee","Flint","Mott Community College",12,"GeneseeMichigan",0.0443011929139776,"Primarily online","7715","Public, 2-year",0.00155541153596889,-0.0427457813780087,"good"
"4295","dec11","Michigan","Marquette","Marquette","Northern Michigan University",282,"MarquetteMichigan",0.0612902742170048,"Primarily in person","7595","Public, 4-year",0.0371296905859118,-0.024160583631093,"good"
"4296","dec11","Michigan","Grand Traverse","Traverse City","Northwestern Michigan College",16,"Grand TraverseMichigan",0.0262439841870058,"Primarily in person","3727","Public, 4-year",0.00429299704856453,-0.0219509871384413,"good"
"4298","dec11","Michigan","Oakland","Rochester","Oakland University",322,"OaklandMichigan",0.0425498416010382,"Primarily online","19309","Public, 4-year",0.0166761613755244,-0.0258736802255138,"good"
"4299","dec11","Michigan","Eaton","Olivet","Olivet College",113,"EatonMichigan",0.0353683752312548,"Primarily in person","1098","Private nonprofit, 4-year",0.102914389799636,0.0675460145683809,"bad"
"4300","dec11","Michigan","Oakland","Rochester Hills","Rochester University",29,"OaklandMichigan",0.0425498416010382,"Hybrid","1098","Private nonprofit, 4-year",0.0264116575591985,-0.0161381840418397,"good"
"4301","dec11","Michigan","Bay","University Center","Saginaw Valley State University",329,"BayMichigan",0.0516358629249656,"Primarily in person","8515","Public, 4-year",0.0386376981796829,-0.0129981647452827,"good"
"4302","dec11","Michigan","Wayne","Livonia","Schoolcraft College",77,"WayneMichigan",0.0425325393590622,"Hybrid","9895","Public, 4-year",0.00778170793329965,-0.0347508314257626,"good"
"4303","dec11","Michigan","Lenawee","Adrian","Siena Heights University",60,"LenaweeMichigan",0.0449259022254726,"Primarily in person","2433","Private nonprofit, 4-year",0.0246609124537608,-0.0202649897717118,"good"
"4304","dec11","Michigan","Jackson","Spring Arbor","Spring Arbor University",101,"JacksonMichigan",0.0573023783988392,"Primarily in person","3436","Private nonprofit, 4-year",0.0293946449359721,-0.0279077334628671,"good"
"4305","dec11","Michigan","Wayne","Detroit","University of Detroit Mercy",175,"WayneMichigan",0.0425325393590622,"Hybrid","5111","Private nonprofit, 4-year",0.0342398747798865,-0.00829266457917568,"good"
"4309","dec11","Michigan","Washtenaw","Ann Arbor","Washtenaw Community College",2,"WashtenawMichigan",0.0330929458842604,"Fully online","12264","Public, 2-year",0.000163078930202218,-0.0329298669540582,"good"
"4310","dec11","Michigan","Wayne","Detroit","Wayne State University",302,"WayneMichigan",0.0425325393590622,"Primarily online","27025","Public, 4-year",0.0111748381128585,-0.0313577012462037,"good"
"4311","dec11","Michigan","Kalamazoo","Kalamazoo","Western Michigan University",1226,"KalamazooMichigan",0.0404880293964522,"Primarily in person","22562","Public, 4-year",0.0543391543302899,0.0138511249338377,"bad"
"4313","dec11","Minnesota","Anoka","Anoka","Anoka Technical College",36,"AnokaMinnesota",0.0723269294885983,"Primarily online","1844","Public, 2-year",0.0195227765726681,-0.0528041529159302,"good"
"4314","dec11","Minnesota","Anoka","Coon Rapids","Anoka-Ramsey Community College",127,"AnokaMinnesota",0.0723269294885983,"Primarily online","8845","Public, 2-year",0.0143583945732052,-0.0579685349153931,"good"
"4315","dec11","Minnesota","Hennepin","Minneapolis","Augsburg University",131,"HennepinMinnesota",0.0607516097967915,"Primarily online","3419","Private nonprofit, 4-year",0.0383152968704299,-0.0224363129263615,"good"
"4316","dec11","Minnesota","Beltrami","Bemidji","Bemidji State University",298,"BeltramiMinnesota",0.0534669831313046,"Primarily online","5111","Public, 4-year",0.0583056153394639,0.0048386322081593,"bad"
"4317","dec11","Minnesota","Blue Earth","Mankato","Bethany Lutheran College",69,"Blue EarthMinnesota",0.0678462152454437,"Primarily in person","739","Private nonprofit, 4-year",0.0933694181326116,0.0255232028871679,"bad"
"4319","dec11","Minnesota","Rice","Northfield","Carleton College",40,"RiceMinnesota",0.0702831033864899,"Hybrid","2097","Private nonprofit, 4-year",0.0190748688602766,-0.0512082345262133,"good"
"4322","dec11","Minnesota","Ramsey","White Bear Lake","Century College",131,"RamseyMinnesota",0.0592835817640977,"Primarily online","8891","Public, 2-year",0.0147340006748397,-0.044549581089258,"good"
"4324","dec11","Minnesota","Clay","Moorhead","Concordia College, Moorhead",275,"ClayMinnesota",0.0880539379028993,"Primarily in person","2129","Private nonprofit, 4-year",0.129168623767027,0.0411146858641275,"bad"
"4325","dec11","Minnesota","Ramsey","St. Paul","Concordia University, St. Paul",129,"RamseyMinnesota",0.0592835817640977,"Primarily in person","5054","Private nonprofit, 4-year",0.0255243371586862,-0.0337592446054115,"good"
"4327","dec11","Minnesota","Dakota","Rosemount","Dakota County Technical College",46,"DakotaMinnesota",0.0610879187732069,"Primarily online","2523","Public, 2-year",0.0182322631787554,-0.0428556555944515,"good"
"4328","dec11","Minnesota","Carlton","Cloquet","Fond du Lac Tribal and Community College",13,"CarltonMinnesota",0.0626411307184076,"Primarily in person","1982","Public, 2-year",0.0065590312815338,-0.0560820994368738,"good"
"4329","dec11","Minnesota","Nicollet","Saint Peter","Gustavus Adolphus College",191,"NicolletMinnesota",0.0544727781992181,"Primarily online","2241","Private nonprofit, 4-year",0.0852298081213744,0.0307570299221563,"bad"
"4330","dec11","Minnesota","Ramsey","St. Paul","Hamline University",116,"RamseyMinnesota",0.0592835817640977,"Primarily in person","3526","Private nonprofit, 4-year",0.0328984685195689,-0.0263851132445288,"good"
"4331","dec11","Minnesota","Hennepin","Brooklyn Park","Hennepin Technical College",55,"HennepinMinnesota",0.0607516097967915,"Primarily online","4762","Public, 2-year",0.0115497690046199,-0.0492018407921716,"good"
"4332","dec11","Minnesota","St. Louis","Hibbing","Hibbing Community College",27,"St. LouisMinnesota",0.053835334304516,"Primarily online","1118","Public, 2-year",0.0241502683363148,-0.0296850659682012,"good"
"4333","dec11","Minnesota","Dakota","Inver Grove Heights","Inver Hills Community College",37,"DakotaMinnesota",0.0610879187732069,"Primarily online","4264","Public, 2-year",0.00867729831144465,-0.0524106204617622,"good"
"4334","dec11","Minnesota","Itasca","Grand Rapids","Itasca Community College",16,"ItascaMinnesota",0.0516951030356747,"Primarily in person","1195","Public, 2-year",0.0133891213389121,-0.0383059816967626,"good"
"4335","dec11","Minnesota","St. Louis","Duluth","Lake Superior College",113,"St. LouisMinnesota",0.053835334304516,"Primarily in person","5281","Public, 2-year",0.02139746260178,-0.032437871702736,"good"
"4336","dec11","Minnesota","Ramsey","St. Paul","Macalester College",49,"RamseyMinnesota",0.0592835817640977,"Primarily online","2174","Private nonprofit, 4-year",0.0225390984360626,-0.0367444833280351,"good"
