"","date","state","county","city","college","cases","mergeCS","countyCovidProp","plan","enrollment2018","type","adjCases","diff","sign"
"601","oct8","Massachusetts","Middlesex","Waltham","Brandeis University",16,"MiddlesexMassachusetts",0.0177036779200086,"Primarily online","5800","Private nonprofit, 4-year",0.00275862068965517,-0.0149450572303534,"good"
"602","oct8","Massachusetts","Plymouth","Bridgewater","Bridgewater State University",6,"PlymouthMassachusetts",0.0192324664909191,"Primarily online","10990","Public, 4-year",0.000545950864422202,-0.0186865156264969,"good"
"603","oct8","Massachusetts","Worcester","Worcester","Clark University",4,"WorcesterMassachusetts",0.0178950232476385,"Hybrid","3122","Private nonprofit, 4-year",0.00128122998078155,-0.0166137932668569,"good"
"605","oct8","Massachusetts","Worcester","Worcester","College of the Holy Cross",20,"WorcesterMassachusetts",0.0178950232476385,"Fully online","2939","Private nonprofit, 4-year",0.00680503572643756,-0.0110899875212009,"good"
"606","oct8","Massachusetts","Norfolk","Milton","Curry College",26,"NorfolkMassachusetts",0.0150429769021259,"Primarily in person","2580","Private nonprofit, 4-year",0.010077519379845,-0.00496545752228094,"good"
"608","oct8","Massachusetts","Norfolk","Quincy","Eastern Nazarene College",9,"NorfolkMassachusetts",0.0150429769021259,"Hybrid","848","Private nonprofit, 4-year",0.0106132075471698,-0.00442976935495609,"good"
"609","oct8","Massachusetts","Suffolk","Boston","Emerson College",16,"SuffolkMassachusetts",0.03134690953058,"Hybrid","4573","Private nonprofit, 4-year",0.0034987972884321,-0.0278481122421479,"good"
"611","oct8","Massachusetts","Essex","Beverly","Endicott College",8,"EssexMassachusetts",0.0263207922599026,"Primarily in person","4794","Private nonprofit, 4-year",0.00166875260742595,-0.0246520396524766,"good"
"612","oct8","Massachusetts","Worcester","Fitchburg","Fitchburg State University",4,"WorcesterMassachusetts",0.0178950232476385,"Primarily in person","7199","Public, 4-year",0.000555632726767607,-0.0173393905208709,"good"
"613","oct8","Massachusetts","Middlesex","Framingham","Framingham State University",21,"MiddlesexMassachusetts",0.0177036779200086,"Primarily online","5565","Public, 4-year",0.00377358490566038,-0.0139300930143482,"good"
"617","oct8","Massachusetts","Middlesex","Cambridge","Harvard University",72,"MiddlesexMassachusetts",0.0177036779200086,"Fully online","31566","Private nonprofit, 4-year",0.0022809351834252,-0.0154227427365834,"good"
"620","oct8","Massachusetts","Middlesex","Cambridge","Lesley University",0,"MiddlesexMassachusetts",0.0177036779200086,"Primarily online","4838","Private nonprofit, 4-year",0,-0.0177036779200086,"good"
"621","oct8","Massachusetts","Suffolk","Boston","Massachusetts College of Art and Design",0,"SuffolkMassachusetts",0.03134690953058,"Hybrid","2087","Public, 4-year",0,-0.03134690953058,"good"
"622","oct8","Massachusetts","Berkshire","North Adams","Massachusetts College of Liberal Arts",3,"BerkshireMassachusetts",0.00581060315021129,"Hybrid","1452","Public, 4-year",0.00206611570247934,-0.00374448744773195,"good"
"624","oct8","Massachusetts","Middlesex","Cambridge","Massachusetts Institute of Technology",44,"MiddlesexMassachusetts",0.0177036779200086,"Primarily online","11574","Private nonprofit, 4-year",0.00380162433039571,-0.0139020535896129,"good"
"625","oct8","Massachusetts","Barnstable","Buzzards Bay","Massachusetts Maritime Academy",1,"BarnstableMassachusetts",0.0086248180665759,"Primarily in person","1802","Public, 4-year",0.000554938956714761,-0.00806987910986114,"good"
"626","oct8","Massachusetts","Essex","North Andover","Merrimack College",100,"EssexMassachusetts",0.0263207922599026,"Hybrid","4643","Private nonprofit, 4-year",0.0215377988369589,-0.00478299342294373,"good"
"627","oct8","Massachusetts","Hampshire","South Hadley","Mount Holyoke College",2,"HampshireMassachusetts",0.00833799664241746,"Fully online","2335","Private nonprofit, 4-year",0.000856531049250535,-0.00748146559316692,"good"
"628","oct8","Massachusetts","Worcester","Dudley","Nichols College",4,"WorcesterMassachusetts",0.0178950232476385,"Primarily in person","1592","Private nonprofit, 4-year",0.00251256281407035,-0.0153824604335681,"good"
"629","oct8","Massachusetts","Suffolk","Boston","Northeastern University",106,"SuffolkMassachusetts",0.03134690953058,"Hybrid","21627","Private nonprofit, 4-year",0.00490128080639941,-0.0264456287241806,"good"
"631","oct8","Massachusetts","Middlesex","Weston","Regis College",0,"MiddlesexMassachusetts",0.0177036779200086,"Primarily online","2757","Private nonprofit, 4-year",0,-0.0177036779200086,"good"
"632","oct8","Massachusetts","Essex","Salem","Salem State University",2,"EssexMassachusetts",0.0263207922599026,"Hybrid","8338","Public, 4-year",0.000239865675221876,-0.0260809265846807,"good"
"633","oct8","Massachusetts","Suffolk","Boston","Simmons University",0,"SuffolkMassachusetts",0.03134690953058,"Fully online","6082","Private nonprofit, 4-year",0,-0.03134690953058,"good"
"634","oct8","Massachusetts","Hampshire","Northampton","Smith College",1,"HampshireMassachusetts",0.00833799664241746,"Fully online","2903","Private nonprofit, 4-year",0.00034447123665174,-0.00799352540576572,"good"
"637","oct8","Massachusetts","Suffolk","Boston","Suffolk University",19,"SuffolkMassachusetts",0.03134690953058,"Primarily online","7186","Private nonprofit, 4-year",0.00264403005844698,-0.028702879472133,"good"
"638","oct8","Massachusetts","Middlesex","Medford","Tufts University",36,"MiddlesexMassachusetts",0.0177036779200086,"Hybrid","11586","Private nonprofit, 4-year",0.00310719834282755,-0.0145964795771811,"good"
"644","oct8","Massachusetts","Norfolk","Wellesley","Wellesley College",2,"NorfolkMassachusetts",0.0150429769021259,"Primarily online","2534","Private nonprofit, 4-year",0.000789265982636148,-0.0142537109194898,"good"
"645","oct8","Massachusetts","Suffolk","Boston","Wentworth Institute of Technology",10,"SuffolkMassachusetts",0.03134690953058,"Hybrid","4516","Private nonprofit, 4-year",0.00221434898139947,-0.0291325605491805,"good"
"646","oct8","Massachusetts","Hampden","Springfield","Western New England University",4,"HampdenMassachusetts",0.0184638014289022,"Primarily in person","3780","Private nonprofit, 4-year",0.00105820105820106,-0.0174056003707011,"good"
"647","oct8","Massachusetts","Hampden","Westfield","Westfield State University",4,"HampdenMassachusetts",0.0184638014289022,"Primarily online","6100","Public, 4-year",0.000655737704918033,-0.0178080637239842,"good"
"649","oct8","Massachusetts","Berkshire","Williamstown","Williams College",5,"BerkshireMassachusetts",0.00581060315021129,"Primarily in person","2149","Private nonprofit, 4-year",0.00232666356444858,-0.00348393958576271,"good"
"650","oct8","Massachusetts","Worcester","Worcester","Worcester Polytechnic Institute",10,"WorcesterMassachusetts",0.0178950232476385,"Hybrid","6874","Private nonprofit, 4-year",0.00145475705557172,-0.0164402661920668,"good"
"651","oct8","Massachusetts","Worcester","Worcester","Worcester State University",0,"WorcesterMassachusetts",0.0178950232476385,"Primarily in person","6217","Public, 4-year",0,-0.0178950232476385,"good"
"652","oct8","Michigan","Lenawee","Adrian","Adrian College",253,"LenaweeMichigan",0.0165564595585621,"Primarily in person","1856","Public, 2-year",0.136314655172414,0.119758195613852,"bad"
"653","oct8","Michigan","Calhoun","Albion","Albion College",14,"CalhounMichigan",0.0126417161726012,"Fully in person","1533","Private nonprofit, 4-year",0.0091324200913242,-0.003509296081277,"good"
"654","oct8","Michigan","Gratiot","Alma","Alma College",21,"GratiotMichigan",0.00786028346147233,"Primarily in person","1433","Private nonprofit, 4-year",0.0146545708304257,0.00679428736895335,"bad"
"655","oct8","Michigan","Alpena","Alpena","Alpena Community College",3,"AlpenaMichigan",0.00510473508185179,"Primarily online","1429","Public, 4-year",0.00209937018894332,-0.00300536489290847,"good"
"656","oct8","Michigan","Berrien","Berrien Springs","Andrews University",8,"BerrienMichigan",0.0136374599904825,"Primarily in person","3407","Private nonprofit, 4-year",0.00234810683886117,-0.0112893531516213,"good"
"660","oct8","Michigan","Isabella","Mount Pleasant","Central Michigan University",323,"IsabellaMichigan",0.0112348294023357,"Hybrid","21622","Public, 4-year",0.0149384885764499,0.00370365917411421,"bad"
"662","oct8","Michigan","Kent","Grand Rapids","Davenport University",7,"KentMichigan",0.0165460343554734,"Hybrid","6746","Private nonprofit, 4-year",0.00103765194189149,-0.0155083824135819,"good"
"663","oct8","Michigan","Washtenaw","Ypsilanti","Eastern Michigan University",101,"WashtenawMichigan",0.0122333725969189,"Primarily online","19123","Public, 4-year",0.00528159807561575,-0.00695177452130315,"good"
"664","oct8","Michigan","Mecosta","Big Rapids","Ferris State University",161,"MecostaMichigan",0.00607552988286194,"Primarily in person","13250","Public, 4-year",0.0121509433962264,0.00607541351336448,"bad"
"665","oct8","Michigan","Houghton","Hancock","Finlandia University",16,"HoughtonMichigan",0.0204293240668087,"Primarily in person","456","Private nonprofit, 4-year",0.0350877192982456,0.0146583952314369,"bad"
"666","oct8","Michigan","Kent","Grand Rapids","Grand Rapids Community College",26,"KentMichigan",0.0165460343554734,"Primarily online","13788","Public, 2-year",0.00188569770815202,-0.0146603366473214,"good"
"667","oct8","Michigan","Ottawa","Allendale","Grand Valley State University",964,"OttawaMichigan",0.012966453071994,"Hybrid","24677","Public, 4-year",0.039064716132431,0.026098263060437,"bad"
"668","oct8","Michigan","Wayne","Dearborn","Henry Ford College",5,"WayneMichigan",0.0208089551334415,"Primarily online","12219","Public, 4-year",0.000409198788771585,-0.0203997563446699,"good"
"670","oct8","Michigan","Ottawa","Holland","Hope College",48,"OttawaMichigan",0.012966453071994,"Primarily in person","3149","Private nonprofit, 4-year",0.015242934264846,0.00227648119285198,"bad"
"672","oct8","Michigan","Kalamazoo","Kalamazoo","Kalamazoo College",10,"KalamazooMichigan",0.0128496299034957,"Fully online","1467","Private nonprofit, 4-year",0.00681663258350375,-0.00603299731999195,"good"
"673","oct8","Michigan","Genesee","Flint","Kettering University",3,"GeneseeMichigan",0.0125402586905792,"Primarily in person","2315","Private nonprofit, 4-year",0.00129589632829374,-0.0112443623622855,"good"
"674","oct8","Michigan","Berrien","Benton Harbor","Lake Michigan College",2,"BerrienMichigan",0.0136374599904825,"Hybrid","3202","Public, 4-year",0.000624609618988132,-0.0130128503714944,"good"
"675","oct8","Michigan","Chippewa","Sault Ste. Marie","Lake Superior State University",10,"ChippewaMichigan",0.0023293796353316,"Primarily in person","1991","Public, 4-year",0.00502260170768458,0.00269322207235298,"bad"
"676","oct8","Michigan","Oakland","Southfield","Lawrence Technological University",19,"OaklandMichigan",0.0170676471710836,"Primarily online","2915","Private nonprofit, 4-year",0.0065180102915952,-0.0105496368794884,"good"
"677","oct8","Michigan","Ingham","East Lansing","Michigan State University",1420,"InghamMichigan",0.0130913866336532,"Fully online","50351","Public, 4-year",0.0282020218069155,0.0151106351732623,"bad"
"678","oct8","Michigan","Houghton","Houghton","Michigan Technological University",189,"HoughtonMichigan",0.0204293240668087,"Primarily in person","7172","Public, 4-year",0.0263524818739543,0.00592315780714557,"bad"
"679","oct8","Michigan","Marquette","Marquette","Northern Michigan University",66,"MarquetteMichigan",0.00706157513605901,"Primarily in person","7595","Public, 4-year",0.0086899275839368,0.00162835244787779,"bad"
"680","oct8","Michigan","Grand Traverse","Traverse City","Northwestern Michigan College",4,"Grand TraverseMichigan",0.00586541766930217,"Primarily in person","3727","Public, 4-year",0.00107324926214113,-0.00479216840716104,"good"
"682","oct8","Michigan","Oakland","Rochester","Oakland University",55,"OaklandMichigan",0.0170676471710836,"Primarily online","19309","Public, 4-year",0.00284841265731006,-0.0142192345137735,"good"
"683","oct8","Michigan","Eaton","Olivet","Olivet College",39,"EatonMichigan",0.00691950520549933,"Primarily in person","1098","Private nonprofit, 4-year",0.0355191256830601,0.0285996204775608,"bad"
"684","oct8","Michigan","Bay","University Center","Saginaw Valley State University",82,"BayMichigan",0.0104241413416597,"Primarily in person","8515","Public, 4-year",0.00963006459189665,-0.000794076749763048,"good"
"685","oct8","Michigan","Wayne","Livonia","Schoolcraft College",13,"WayneMichigan",0.0208089551334415,"Hybrid","9895","Public, 4-year",0.00131379484588176,-0.0194951602875597,"good"
"686","oct8","Michigan","Lenawee","Adrian","Siena Heights University",17,"LenaweeMichigan",0.0165564595585621,"Primarily in person","2433","Private nonprofit, 4-year",0.00698725852856556,-0.00956920102999654,"good"
"687","oct8","Michigan","Jackson","Spring Arbor","Spring Arbor University",13,"JacksonMichigan",0.0185161819443568,"Primarily in person","3436","Private nonprofit, 4-year",0.00378346915017462,-0.0147327127941822,"good"
"688","oct8","Michigan","Wayne","Detroit","University of Detroit Mercy",36,"WayneMichigan",0.0208089551334415,"Hybrid","5111","Private nonprofit, 4-year",0.00704363138329094,-0.0137653237501506,"good"
"692","oct8","Michigan","Wayne","Detroit","Wayne State University",68,"WayneMichigan",0.0208089551334415,"Primarily online","27025","Public, 4-year",0.00251618871415356,-0.0182927664192879,"good"
"693","oct8","Michigan","Kalamazoo","Kalamazoo","Western Michigan University",588,"KalamazooMichigan",0.0128496299034957,"Primarily in person","22562","Public, 4-year",0.0260615193688503,0.0132118894653546,"bad"
"695","oct8","Minnesota","Hennepin","Minneapolis","Augsburg University",18,"HennepinMinnesota",0.0230731615216105,"Primarily online","3419","Private nonprofit, 4-year",0.0052646972799064,-0.0178084642417041,"good"
"696","oct8","Minnesota","Beltrami","Bemidji","Bemidji State University",82,"BeltramiMinnesota",0.0121217258625074,"Primarily online","5111","Public, 4-year",0.0160438270397183,0.00392210117721085,"bad"
"697","oct8","Minnesota","Blue Earth","Mankato","Bethany Lutheran College",12,"Blue EarthMinnesota",0.0270941421666445,"Primarily in person","739","Private nonprofit, 4-year",0.0162381596752368,-0.0108559824914077,"good"
"699","oct8","Minnesota","Rice","Northfield","Carleton College",14,"RiceMinnesota",0.0211879591471063,"Hybrid","2097","Private nonprofit, 4-year",0.00667620410109681,-0.0145117550460095,"good"
"702","oct8","Minnesota","Clay","Moorhead","Concordia College, Moorhead",138,"ClayMinnesota",0.0251160038616051,"Primarily in person","2129","Private nonprofit, 4-year",0.0648191639267262,0.0397031600651211,"bad"
"703","oct8","Minnesota","Ramsey","St. Paul","Concordia University, St. Paul",10,"RamseyMinnesota",0.0215019961077262,"Primarily in person","5054","Private nonprofit, 4-year",0.00197863078749505,-0.0195233653202311,"good"
"706","oct8","Minnesota","Nicollet","Saint Peter","Gustavus Adolphus College",16,"NicolletMinnesota",0.0177102176576997,"Primarily online","2241","Private nonprofit, 4-year",0.0071396697902722,-0.0105705478674275,"good"
"707","oct8","Minnesota","Ramsey","St. Paul","Hamline University",0,"RamseyMinnesota",0.0215019961077262,"Primarily in person","3526","Private nonprofit, 4-year",0,-0.0215019961077262,"good"
"712","oct8","Minnesota","Ramsey","St. Paul","Macalester College",8,"RamseyMinnesota",0.0215019961077262,"Primarily online","2174","Private nonprofit, 4-year",0.00367985280588776,-0.0178221433018384,"good"
